01100,北海道,札幌市,ｻｯﾎﾟﾛｼ
01202,北海道,函館市,ﾊｺﾀﾞﾃｼ
01203,北海道,小樽市,ｵﾀﾙｼ
01204,北海道,旭川市,ｱｻﾋｶﾜｼ
01205,北海道,室蘭市,ﾑﾛﾗﾝｼ
01206,北海道,釧路市,ｸｼﾛｼ
01207,北海道,帯広市,ｵﾋﾞﾋﾛｼ
01208,北海道,北見市,ｷﾀﾐｼ
01209,北海道,夕張市,ﾕｳﾊﾞﾘｼ
01210,北海道,岩見沢市,ｲﾜﾐｻﾞﾜｼ
01211,北海道,網走市,ｱﾊﾞｼﾘｼ
01212,北海道,留萌市,ﾙﾓｲｼ
01213,北海道,苫小牧市,ﾄﾏｺﾏｲｼ
01214,北海道,稚内市,ﾜｯｶﾅｲｼ
01215,北海道,美唄市,ﾋﾞﾊﾞｲｼ
01216,北海道,芦別市,ｱｼﾍﾞﾂｼ
01217,北海道,江別市,ｴﾍﾞﾂｼ
01218,北海道,赤平市,ｱｶﾋﾞﾗｼ
01219,北海道,紋別市,ﾓﾝﾍﾞﾂｼ
01220,北海道,士別市,ｼﾍﾞﾂｼ
01221,北海道,名寄市,ﾅﾖﾛｼ
01222,北海道,三笠市,ﾐｶｻｼ
01223,北海道,根室市,ﾈﾑﾛｼ
01224,北海道,千歳市,ﾁﾄｾｼ
01225,北海道,滝川市,ﾀｷｶﾜｼ
01226,北海道,砂川市,ｽﾅｶﾞﾜｼ
01227,北海道,歌志内市,ｳﾀｼﾅｲｼ
01228,北海道,深川市,ﾌｶｶﾞﾜｼ
01229,北海道,富良野市,ﾌﾗﾉｼ
01230,北海道,登別市,ﾉﾎﾞﾘﾍﾞﾂｼ
01231,北海道,恵庭市,ｴﾆﾜｼ
01233,北海道,伊達市,ﾀﾞﾃｼ
01234,北海道,北広島市,ｷﾀﾋﾛｼﾏｼ
01235,北海道,石狩市,ｲｼｶﾘｼ
01236,北海道,北斗市,ﾎｸﾄｼ
01303,北海道,当別町,ﾄｳﾍﾞﾂﾁｮｳ
01304,北海道,新篠津村,ｼﾝｼﾉﾂﾑﾗ
01331,北海道,松前町,ﾏﾂﾏｴﾁｮｳ
01332,北海道,福島町,ﾌｸｼﾏﾁｮｳ
01333,北海道,知内町,ｼﾘｳﾁﾁｮｳ
01334,北海道,木古内町,ｷｺﾅｲﾁｮｳ
01337,北海道,七飯町,ﾅﾅｴﾁｮｳ
01343,北海道,鹿部町,ｼｶﾍﾞﾁｮｳ
01345,北海道,森町,ﾓﾘﾏﾁ
01346,北海道,八雲町,ﾔｸﾓﾁｮｳ
01347,北海道,長万部町,ｵｼｬﾏﾝﾍﾞﾁｮｳ
01361,北海道,江差町,ｴｻｼﾁｮｳ
01362,北海道,上ノ国町,ｶﾐﾉｸﾆﾁｮｳ
01363,北海道,厚沢部町,ｱｯｻﾌﾞﾁｮｳ
01364,北海道,乙部町,ｵﾄﾍﾞﾁｮｳ
01367,北海道,奥尻町,ｵｸｼﾘﾁｮｳ
01370,北海道,今金町,ｲﾏｶﾈﾁｮｳ
01371,北海道,せたな町,ｾﾀﾅﾁｮｳ
01391,北海道,島牧村,ｼﾏﾏｷﾑﾗ
01392,北海道,寿都町,ｽｯﾂﾁｮｳ
01393,北海道,黒松内町,ｸﾛﾏﾂﾅｲﾁｮｳ
01394,北海道,蘭越町,ﾗﾝｺｼﾁｮｳ
01395,北海道,ニセコ町,ﾆｾｺﾁｮｳ
01396,北海道,真狩村,ﾏｯｶﾘﾑﾗ
01397,北海道,留寿都村,ﾙｽﾂﾑﾗ
01398,北海道,喜茂別町,ｷﾓﾍﾞﾂﾁｮｳ
01399,北海道,京極町,ｷｮｳｺﾞｸﾁｮｳ
01400,北海道,倶知安町,ｸｯﾁｬﾝﾁｮｳ
01401,北海道,共和町,ｷｮｳﾜﾁｮｳ
01402,北海道,岩内町,ｲﾜﾅｲﾁｮｳ
01403,北海道,泊村,ﾄﾏﾘﾑﾗ
01404,北海道,神恵内村,ｶﾓｴﾅｲﾑﾗ
01405,北海道,積丹町,ｼｬｺﾀﾝﾁｮｳ
01406,北海道,古平町,ﾌﾙﾋﾞﾗﾁｮｳ
01407,北海道,仁木町,ﾆｷﾁｮｳ
01408,北海道,余市町,ﾖｲﾁﾁｮｳ
01409,北海道,赤井川村,ｱｶｲｶﾞﾜﾑﾗ
01423,北海道,南幌町,ﾅﾝﾎﾟﾛﾁｮｳ
01424,北海道,奈井江町,ﾅｲｴﾁｮｳ
01425,北海道,上砂川町,ｶﾐｽﾅｶﾞﾜﾁｮｳ
01427,北海道,由仁町,ﾕﾆﾁｮｳ
01428,北海道,長沼町,ﾅｶﾞﾇﾏﾁｮｳ
01429,北海道,栗山町,ｸﾘﾔﾏﾁｮｳ
01430,北海道,月形町,ﾂｷｶﾞﾀﾁｮｳ
01431,北海道,浦臼町,ｳﾗｳｽﾁｮｳ
01432,北海道,新十津川町,ｼﾝﾄﾂｶﾜﾁｮｳ
01433,北海道,妹背牛町,ﾓｾｳｼﾁｮｳ
01434,北海道,秩父別町,ﾁｯﾌﾟﾍﾞﾂﾁｮｳ
01436,北海道,雨竜町,ｳﾘｭｳﾁｮｳ
01437,北海道,北竜町,ﾎｸﾘｭｳﾁｮｳ
01438,北海道,沼田町,ﾇﾏﾀﾁｮｳ
01452,北海道,鷹栖町,ﾀｶｽﾁｮｳ
01453,北海道,東神楽町,ﾋｶﾞｼｶｸﾞﾗﾁｮｳ
01454,北海道,当麻町,ﾄｳﾏﾁｮｳ
01455,北海道,比布町,ﾋﾟｯﾌﾟﾁｮｳ
01456,北海道,愛別町,ｱｲﾍﾞﾂﾁｮｳ
01457,北海道,上川町,ｶﾐｶﾜﾁｮｳ
01458,北海道,東川町,ﾋｶﾞｼｶﾜﾁｮｳ
01459,北海道,美瑛町,ﾋﾞｴｲﾁｮｳ
01460,北海道,上富良野町,ｶﾐﾌﾗﾉﾁｮｳ
01461,北海道,中富良野町,ﾅｶﾌﾗﾉﾁｮｳ
01462,北海道,南富良野町,ﾐﾅﾐﾌﾗﾉﾁｮｳ
01463,北海道,占冠村,ｼﾑｶｯﾌﾟﾑﾗ
01464,北海道,和寒町,ﾜｯｻﾑﾁｮｳ
01465,北海道,剣淵町,ｹﾝﾌﾞﾁﾁｮｳ
01468,北海道,下川町,ｼﾓｶﾜﾁｮｳ
01469,北海道,美深町,ﾋﾞﾌｶﾁｮｳ
01470,北海道,音威子府村,ｵﾄｲﾈｯﾌﾟﾑﾗ
01471,北海道,中川町,ﾅｶｶﾞﾜﾁｮｳ
01472,北海道,幌加内町,ﾎﾛｶﾅｲﾁｮｳ
01481,北海道,増毛町,ﾏｼｹﾁｮｳ
01482,北海道,小平町,ｵﾋﾞﾗﾁｮｳ
01483,北海道,苫前町,ﾄﾏﾏｴﾁｮｳ
01484,北海道,羽幌町,ﾊﾎﾞﾛﾁｮｳ
01485,北海道,初山別村,ｼｮｻﾝﾍﾞﾂﾑﾗ
01486,北海道,遠別町,ｴﾝﾍﾞﾂﾁｮｳ
01487,北海道,天塩町,ﾃｼｵﾁｮｳ
01511,北海道,猿払村,ｻﾙﾌﾂﾑﾗ
01512,北海道,浜頓別町,ﾊﾏﾄﾝﾍﾞﾂﾁｮｳ
01513,北海道,中頓別町,ﾅｶﾄﾝﾍﾞﾂﾁｮｳ
01514,北海道,枝幸町,ｴｻｼﾁｮｳ
01516,北海道,豊富町,ﾄﾖﾄﾐﾁｮｳ
01517,北海道,礼文町,ﾚﾌﾞﾝﾁｮｳ
01518,北海道,利尻町,ﾘｼﾘﾁｮｳ
01519,北海道,利尻富士町,ﾘｼﾘﾌｼﾞﾁｮｳ
01520,北海道,幌延町,ﾎﾛﾉﾍﾞﾁｮｳ
01543,北海道,美幌町,ﾋﾞﾎﾛﾁｮｳ
01544,北海道,津別町,ﾂﾍﾞﾂﾁｮｳ
01545,北海道,斜里町,ｼｬﾘﾁｮｳ
01546,北海道,清里町,ｷﾖｻﾄﾁｮｳ
01547,北海道,小清水町,ｺｼﾐｽﾞﾁｮｳ
01549,北海道,訓子府町,ｸﾝﾈｯﾌﾟﾁｮｳ
01550,北海道,置戸町,ｵｹﾄﾁｮｳ
01552,北海道,佐呂間町,ｻﾛﾏﾁｮｳ
01555,北海道,遠軽町,ｴﾝｶﾞﾙﾁｮｳ
01559,北海道,湧別町,ﾕｳﾍﾞﾂﾁｮｳ
01560,北海道,滝上町,ﾀｷﾉｳｴﾁｮｳ
01561,北海道,興部町,ｵｺｯﾍﾟﾁｮｳ
01562,北海道,西興部村,ﾆｼｵｺｯﾍﾟﾑﾗ
01563,北海道,雄武町,ｵｳﾑﾁｮｳ
01564,北海道,大空町,ｵｵｿﾞﾗﾁｮｳ
01571,北海道,豊浦町,ﾄﾖｳﾗﾁｮｳ
01575,北海道,壮瞥町,ｿｳﾍﾞﾂﾁｮｳ
01578,北海道,白老町,ｼﾗｵｲﾁｮｳ
01581,北海道,厚真町,ｱﾂﾏﾁｮｳ
01584,北海道,洞爺湖町,ﾄｳﾔｺﾁｮｳ
01585,北海道,安平町,ｱﾋﾞﾗﾁｮｳ
01586,北海道,むかわ町,ﾑｶﾜﾁｮｳ
01601,北海道,日高町,ﾋﾀﾞｶﾁｮｳ
01602,北海道,平取町,ﾋﾞﾗﾄﾘﾁｮｳ
01604,北海道,新冠町,ﾆｲｶｯﾌﾟﾁｮｳ
01607,北海道,浦河町,ｳﾗｶﾜﾁｮｳ
01608,北海道,様似町,ｻﾏﾆﾁｮｳ
01609,北海道,えりも町,ｴﾘﾓﾁｮｳ
01610,北海道,新ひだか町,ｼﾝﾋﾀﾞｶﾁｮｳ
01631,北海道,音更町,ｵﾄﾌｹﾁｮｳ
01632,北海道,士幌町,ｼﾎﾛﾁｮｳ
01633,北海道,上士幌町,ｶﾐｼﾎﾛﾁｮｳ
01634,北海道,鹿追町,ｼｶｵｲﾁｮｳ
01635,北海道,新得町,ｼﾝﾄｸﾁｮｳ
01636,北海道,清水町,ｼﾐｽﾞﾁｮｳ
01637,北海道,芽室町,ﾒﾑﾛﾁｮｳ
01638,北海道,中札内村,ﾅｶｻﾂﾅｲﾑﾗ
01639,北海道,更別村,ｻﾗﾍﾞﾂﾑﾗ
01641,北海道,大樹町,ﾀｲｷﾁｮｳ
01642,北海道,広尾町,ﾋﾛｵﾁｮｳ
01643,北海道,幕別町,ﾏｸﾍﾞﾂﾁｮｳ
01644,北海道,池田町,ｲｹﾀﾞﾁｮｳ
01645,北海道,豊頃町,ﾄﾖｺﾛﾁｮｳ
01646,北海道,本別町,ﾎﾝﾍﾞﾂﾁｮｳ
01647,北海道,足寄町,ｱｼｮﾛﾁｮｳ
01648,北海道,陸別町,ﾘｸﾍﾞﾂﾁｮｳ
01649,北海道,浦幌町,ｳﾗﾎﾛﾁｮｳ
01661,北海道,釧路町,ｸｼﾛﾁｮｳ
01662,北海道,厚岸町,ｱｯｹｼﾁｮｳ
01663,北海道,浜中町,ﾊﾏﾅｶﾁｮｳ
01664,北海道,標茶町,ｼﾍﾞﾁｬﾁｮｳ
01665,北海道,弟子屈町,ﾃｼｶｶﾞﾁｮｳ
01667,北海道,鶴居村,ﾂﾙｲﾑﾗ
01668,北海道,白糠町,ｼﾗﾇｶﾁｮｳ
01691,北海道,別海町,ﾍﾞﾂｶｲﾁｮｳ
01692,北海道,中標津町,ﾅｶｼﾍﾞﾂﾁｮｳ
01693,北海道,標津町,ｼﾍﾞﾂﾁｮｳ
01694,北海道,羅臼町,ﾗｳｽﾁｮｳ
01695,北海道,色丹村,ｼｺﾀﾝﾑﾗ
01696,北海道,泊村,ﾄﾏﾘﾑﾗ
01697,北海道,留夜別村,ﾙﾔﾍﾞﾂﾑﾗ
01698,北海道,留別村,ﾙﾍﾞﾂﾑﾗ
01699,北海道,紗那村,ｼｬﾅﾑﾗ
01700,北海道,蘂取村,ｼﾍﾞﾄﾛﾑﾗ
02201,青森県,青森市,ｱｵﾓﾘｼ
02202,青森県,弘前市,ﾋﾛｻｷｼ
02203,青森県,八戸市,ﾊﾁﾉﾍｼ
02204,青森県,黒石市,ｸﾛｲｼｼ
02205,青森県,五所川原市,ｺﾞｼｮｶﾞﾜﾗｼ
02206,青森県,十和田市,ﾄﾜﾀﾞｼ
02207,青森県,三沢市,ﾐｻﾜｼ
02208,青森県,むつ市,ﾑﾂｼ
02209,青森県,つがる市,ﾂｶﾞﾙｼ
02210,青森県,平川市,ﾋﾗｶﾜｼ
02301,青森県,平内町,ﾋﾗﾅｲﾏﾁ
02303,青森県,今別町,ｲﾏﾍﾞﾂﾏﾁ
02304,青森県,蓬田村,ﾖﾓｷﾞﾀﾑﾗ
02307,青森県,外ヶ浜町,ｿﾄｶﾞﾊﾏﾏﾁ
02321,青森県,鰺ヶ沢町,ｱｼﾞｶﾞｻﾜﾏﾁ
02323,青森県,深浦町,ﾌｶｳﾗﾏﾁ
02343,青森県,西目屋村,ﾆｼﾒﾔﾑﾗ
02361,青森県,藤崎町,ﾌｼﾞｻｷﾏﾁ
02362,青森県,大鰐町,ｵｵﾜﾆﾏﾁ
02367,青森県,田舎館村,ｲﾅｶﾀﾞﾃﾑﾗ
02381,青森県,板柳町,ｲﾀﾔﾅｷﾞﾏﾁ
02384,青森県,鶴田町,ﾂﾙﾀﾏﾁ
02387,青森県,中泊町,ﾅｶﾄﾞﾏﾘﾏﾁ
02401,青森県,野辺地町,ﾉﾍｼﾞﾏﾁ
02402,青森県,七戸町,ｼﾁﾉﾍﾏﾁ
02405,青森県,六戸町,ﾛｸﾉﾍﾏﾁ
02406,青森県,横浜町,ﾖｺﾊﾏﾏﾁ
02408,青森県,東北町,ﾄｳﾎｸﾏﾁ
02411,青森県,六ヶ所村,ﾛｯｶｼｮﾑﾗ
02412,青森県,おいらせ町,ｵｲﾗｾﾁｮｳ
02423,青森県,大間町,ｵｵﾏﾏﾁ
02424,青森県,東通村,ﾋｶﾞｼﾄﾞｵﾘﾑﾗ
02425,青森県,風間浦村,ｶｻﾞﾏｳﾗﾑﾗ
02426,青森県,佐井村,ｻｲﾑﾗ
02441,青森県,三戸町,ｻﾝﾉﾍﾏﾁ
02442,青森県,五戸町,ｺﾞﾉﾍﾏﾁ
02443,青森県,田子町,ﾀｯｺﾏﾁ
02445,青森県,南部町,ﾅﾝﾌﾞﾁｮｳ
02446,青森県,階上町,ﾊｼｶﾐﾁｮｳ
02450,青森県,新郷村,ｼﾝｺﾞｳﾑﾗ
03201,岩手県,盛岡市,ﾓﾘｵｶｼ
03202,岩手県,宮古市,ﾐﾔｺｼ
03203,岩手県,大船渡市,ｵｵﾌﾅﾄｼ
03205,岩手県,花巻市,ﾊﾅﾏｷｼ
03206,岩手県,北上市,ｷﾀｶﾐｼ
03207,岩手県,久慈市,ｸｼﾞｼ
03208,岩手県,遠野市,ﾄｵﾉｼ
03209,岩手県,一関市,ｲﾁﾉｾｷｼ
03210,岩手県,陸前高田市,ﾘｸｾﾞﾝﾀｶﾀｼ
03211,岩手県,釜石市,ｶﾏｲｼｼ
03213,岩手県,二戸市,ﾆﾉﾍｼ
03214,岩手県,八幡平市,ﾊﾁﾏﾝﾀｲｼ
03215,岩手県,奥州市,ｵｳｼｭｳｼ
03216,岩手県,滝沢市,ﾀｷｻﾞﾜｼ
03301,岩手県,雫石町,ｼｽﾞｸｲｼﾁｮｳ
03302,岩手県,葛巻町,ｸｽﾞﾏｷﾏﾁ
03303,岩手県,岩手町,ｲﾜﾃﾏﾁ
03321,岩手県,紫波町,ｼﾜﾁｮｳ
03322,岩手県,矢巾町,ﾔﾊﾊﾞﾁｮｳ
03366,岩手県,西和賀町,ﾆｼﾜｶﾞﾏﾁ
03381,岩手県,金ケ崎町,ｶﾈｶﾞｻｷﾁｮｳ
03402,岩手県,平泉町,ﾋﾗｲｽﾞﾐﾁｮｳ
03441,岩手県,住田町,ｽﾐﾀﾁｮｳ
03461,岩手県,大槌町,ｵｵﾂﾁﾁｮｳ
03482,岩手県,山田町,ﾔﾏﾀﾞﾏﾁ
03483,岩手県,岩泉町,ｲﾜｲｽﾞﾐﾁｮｳ
03484,岩手県,田野畑村,ﾀﾉﾊﾀﾑﾗ
03485,岩手県,普代村,ﾌﾀﾞｲﾑﾗ
03501,岩手県,軽米町,ｶﾙﾏｲﾏﾁ
03503,岩手県,野田村,ﾉﾀﾞﾑﾗ
03506,岩手県,九戸村,ｸﾉﾍﾑﾗ
03507,岩手県,洋野町,ﾋﾛﾉﾁｮｳ
03524,岩手県,一戸町,ｲﾁﾉﾍﾏﾁ
04100,宮城県,仙台市,ｾﾝﾀﾞｲｼ
04202,宮城県,石巻市,ｲｼﾉﾏｷｼ
04203,宮城県,塩竈市,ｼｵｶﾞﾏｼ
04205,宮城県,気仙沼市,ｹｾﾝﾇﾏｼ
04206,宮城県,白石市,ｼﾛｲｼｼ
04207,宮城県,名取市,ﾅﾄﾘｼ
04208,宮城県,角田市,ｶｸﾀﾞｼ
04209,宮城県,多賀城市,ﾀｶﾞｼﾞｮｳｼ
04211,宮城県,岩沼市,ｲﾜﾇﾏｼ
04212,宮城県,登米市,ﾄﾒｼ
04213,宮城県,栗原市,ｸﾘﾊﾗｼ
04214,宮城県,東松島市,ﾋｶﾞｼﾏﾂｼﾏｼ
04215,宮城県,大崎市,ｵｵｻｷｼ
04216,宮城県,富谷市,ﾄﾐﾔｼ
04301,宮城県,蔵王町,ｻﾞｵｳﾏﾁ
04302,宮城県,七ヶ宿町,ｼﾁｶｼｭｸﾏﾁ
04321,宮城県,大河原町,ｵｵｶﾞﾜﾗﾏﾁ
04322,宮城県,村田町,ﾑﾗﾀﾏﾁ
04323,宮城県,柴田町,ｼﾊﾞﾀﾏﾁ
04324,宮城県,川崎町,ｶﾜｻｷﾏﾁ
04341,宮城県,丸森町,ﾏﾙﾓﾘﾏﾁ
04361,宮城県,亘理町,ﾜﾀﾘﾁｮｳ
04362,宮城県,山元町,ﾔﾏﾓﾄﾁｮｳ
04401,宮城県,松島町,ﾏﾂｼﾏﾏﾁ
04404,宮城県,七ヶ浜町,ｼﾁｶﾞﾊﾏﾏﾁ
04406,宮城県,利府町,ﾘﾌﾁｮｳ
04421,宮城県,大和町,ﾀｲﾜﾁｮｳ
04422,宮城県,大郷町,ｵｵｻﾄﾁｮｳ
04424,宮城県,大衡村,ｵｵﾋﾗﾑﾗ
04444,宮城県,色麻町,ｼｶﾏﾁｮｳ
04445,宮城県,加美町,ｶﾐﾏﾁ
04501,宮城県,涌谷町,ﾜｸﾔﾁｮｳ
04505,宮城県,美里町,ﾐｻﾄﾏﾁ
04581,宮城県,女川町,ｵﾅｶﾞﾜﾁｮｳ
04606,宮城県,南三陸町,ﾐﾅﾐｻﾝﾘｸﾁｮｳ
05201,秋田県,秋田市,ｱｷﾀｼ
05202,秋田県,能代市,ﾉｼﾛｼ
05203,秋田県,横手市,ﾖｺﾃｼ
05204,秋田県,大館市,ｵｵﾀﾞﾃｼ
05206,秋田県,男鹿市,ｵｶﾞｼ
05207,秋田県,湯沢市,ﾕｻﾞﾜｼ
05209,秋田県,鹿角市,ｶﾂﾞﾉｼ
05210,秋田県,由利本荘市,ﾕﾘﾎﾝｼﾞｮｳｼ
05211,秋田県,潟上市,ｶﾀｶﾞﾐｼ
05212,秋田県,大仙市,ﾀﾞｲｾﾝｼ
05213,秋田県,北秋田市,ｷﾀｱｷﾀｼ
05214,秋田県,にかほ市,ﾆｶﾎｼ
05215,秋田県,仙北市,ｾﾝﾎﾞｸｼ
05303,秋田県,小坂町,ｺｻｶﾏﾁ
05327,秋田県,上小阿仁村,ｶﾐｺｱﾆﾑﾗ
05346,秋田県,藤里町,ﾌｼﾞｻﾄﾏﾁ
05348,秋田県,三種町,ﾐﾀﾈﾁｮｳ
05349,秋田県,八峰町,ﾊｯﾎﾟｳﾁｮｳ
05361,秋田県,五城目町,ｺﾞｼﾞｮｳﾒﾏﾁ
05363,秋田県,八郎潟町,ﾊﾁﾛｳｶﾞﾀﾏﾁ
05366,秋田県,井川町,ｲｶﾜﾏﾁ
05368,秋田県,大潟村,ｵｵｶﾞﾀﾑﾗ
05434,秋田県,美郷町,ﾐｻﾄﾁｮｳ
05463,秋田県,羽後町,ｳｺﾞﾏﾁ
05464,秋田県,東成瀬村,ﾋｶﾞｼﾅﾙｾﾑﾗ
06201,山形県,山形市,ﾔﾏｶﾞﾀｼ
06202,山形県,米沢市,ﾖﾈｻﾞﾜｼ
06203,山形県,鶴岡市,ﾂﾙｵｶｼ
06204,山形県,酒田市,ｻｶﾀｼ
06205,山形県,新庄市,ｼﾝｼﾞｮｳｼ
06206,山形県,寒河江市,ｻｶﾞｴｼ
06207,山形県,上山市,ｶﾐﾉﾔﾏｼ
06208,山形県,村山市,ﾑﾗﾔﾏｼ
06209,山形県,長井市,ﾅｶﾞｲｼ
06210,山形県,天童市,ﾃﾝﾄﾞｳｼ
06211,山形県,東根市,ﾋｶﾞｼﾈｼ
06212,山形県,尾花沢市,ｵﾊﾞﾅｻﾞﾜｼ
06213,山形県,南陽市,ﾅﾝﾖｳｼ
06301,山形県,山辺町,ﾔﾏﾉﾍﾞﾏﾁ
06302,山形県,中山町,ﾅｶﾔﾏﾏﾁ
06321,山形県,河北町,ｶﾎｸﾁｮｳ
06322,山形県,西川町,ﾆｼｶﾜﾏﾁ
06323,山形県,朝日町,ｱｻﾋﾏﾁ
06324,山形県,大江町,ｵｵｴﾏﾁ
06341,山形県,大石田町,ｵｵｲｼﾀﾞﾏﾁ
06361,山形県,金山町,ｶﾈﾔﾏﾏﾁ
06362,山形県,最上町,ﾓｶﾞﾐﾏﾁ
06363,山形県,舟形町,ﾌﾅｶﾞﾀﾏﾁ
06364,山形県,真室川町,ﾏﾑﾛｶﾞﾜﾏﾁ
06365,山形県,大蔵村,ｵｵｸﾗﾑﾗ
06366,山形県,鮭川村,ｻｹｶﾞﾜﾑﾗ
06367,山形県,戸沢村,ﾄｻﾞﾜﾑﾗ
06381,山形県,高畠町,ﾀｶﾊﾀﾏﾁ
06382,山形県,川西町,ｶﾜﾆｼﾏﾁ
06401,山形県,小国町,ｵｸﾞﾆﾏﾁ
06402,山形県,白鷹町,ｼﾗﾀｶﾏﾁ
06403,山形県,飯豊町,ｲｲﾃﾞﾏﾁ
06426,山形県,三川町,ﾐｶﾜﾏﾁ
06428,山形県,庄内町,ｼﾖｳﾅｲﾏﾁ
06461,山形県,遊佐町,ﾕｻﾞﾏﾁ
07201,福島県,福島市,ﾌｸｼﾏｼ
07202,福島県,会津若松市,ｱｲﾂﾞﾜｶﾏﾂｼ
07203,福島県,郡山市,ｺｵﾘﾔﾏｼ
07204,福島県,いわき市,ｲﾜｷｼ
07205,福島県,白河市,ｼﾗｶﾜｼ
07207,福島県,須賀川市,ｽｶｶﾞﾜｼ
07208,福島県,喜多方市,ｷﾀｶﾀｼ
07209,福島県,相馬市,ｿｳﾏｼ
07210,福島県,二本松市,ﾆﾎﾝﾏﾂｼ
07211,福島県,田村市,ﾀﾑﾗｼ
07212,福島県,南相馬市,ﾐﾅﾐｿｳﾏｼ
07213,福島県,伊達市,ﾀﾞﾃｼ
07214,福島県,本宮市,ﾓﾄﾐﾔｼ
07301,福島県,桑折町,ｺｵﾘﾏﾁ
07303,福島県,国見町,ｸﾆﾐﾏﾁ
07308,福島県,川俣町,ｶﾜﾏﾀﾏﾁ
07322,福島県,大玉村,ｵｵﾀﾏﾑﾗ
07342,福島県,鏡石町,ｶｶﾞﾐｲｼﾏﾁ
07344,福島県,天栄村,ﾃﾝｴｲﾑﾗ
07362,福島県,下郷町,ｼﾓｺﾞｳﾏﾁ
07364,福島県,檜枝岐村,ﾋﾉｴﾏﾀﾑﾗ
07367,福島県,只見町,ﾀﾀﾞﾐﾏﾁ
07368,福島県,南会津町,ﾐﾅﾐｱｲﾂﾞﾏﾁ
07402,福島県,北塩原村,ｷﾀｼｵﾊﾞﾗﾑﾗ
07405,福島県,西会津町,ﾆｼｱｲﾂﾞﾏﾁ
07407,福島県,磐梯町,ﾊﾞﾝﾀﾞｲﾏﾁ
07408,福島県,猪苗代町,ｲﾅﾜｼﾛﾏﾁ
07421,福島県,会津坂下町,ｱｲﾂﾞﾊﾞﾝｹﾞﾏﾁ
07422,福島県,湯川村,ﾕｶﾞﾜﾑﾗ
07423,福島県,柳津町,ﾔﾅｲﾂﾞﾏﾁ
07444,福島県,三島町,ﾐｼﾏﾏﾁ
07445,福島県,金山町,ｶﾈﾔﾏﾏﾁ
07446,福島県,昭和村,ｼｮｳﾜﾑﾗ
07447,福島県,会津美里町,ｱｲﾂﾞﾐｻﾄﾏﾁ
07461,福島県,西郷村,ﾆｼｺﾞｳﾑﾗ
07464,福島県,泉崎村,ｲｽﾞﾐｻﾞｷﾑﾗ
07465,福島県,中島村,ﾅｶｼﾞﾏﾑﾗ
